Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.11425462459194777	0.060935799782372145	0.06746463547334058	0.03482045701849837	0.1284004352557122	1	1	0	1	UFM1_independent
0.10714285714285714	0.07417582417582418	0.046703296703296704	0.013736263736263736	-0.036538461538461735	1	1	0	1	UFM1_independent
0.0684931506849315	0.08904109589041095	0.0547945205479452	0.0273972602739726	0.5527397260273974	0	1	0	1	UFM1_independent
0.10344827586206896	0.10344827586206896	0.06896551724137931	0.06896551724137931	0.26206896551724135	0	0	0	0	UFM1_independent
0.10613207547169812	0.02122641509433962	0.07075471698113207	0.0023584905660377358	0.2108490566037734	1	0	0	0	UFM1_independent
0.14388489208633093	0.02158273381294964	0.10071942446043165	0.0	0.1762589928057555	0	0	0	0	UFM1_independent
0.1033434650455927	0.1033434650455927	0.03951367781155015	0.0182370820668693	-0.1291793313069911	0	0	0	1	UFM1_independent
0.10450819672131148	0.036885245901639344	0.055327868852459015	0.0020491803278688526	0.29221311475409806	0	0	0	1	UFM1_independent
0.10855018587360594	0.04535315985130112	0.05799256505576208	0.007434944237918215	0.05486988847583642	1	0	0	1	UFM1_independent
0.0821566110397946	0.11938382541720154	0.024390243902439025	0.010269576379974325	-0.15815147625160492	0	0	0	1	UFM1_independent
0.11023622047244094	0.07086614173228346	0.047244094488188976	0.005249343832020997	-0.04383202099737536	0	0	0	1	UFM1_independent
0.07941176470588235	0.03235294117647059	0.041176470588235294	0.0029411764705882353	0.6526470588235299	0	0	0	0	UFM1_independent
0.1159563924677899	0.04360753221010902	0.04658077304261645	0.005946481665014866	-0.0010901883052529514	1	0	0	1	UFM1_independent
0.0729312762973352	0.06030855539971949	0.021037868162692847	0.011220196353436185	0.4478260869565227	0	1	1	1	UFM1_independent
0.189873417721519	0.17721518987341772	0.12658227848101267	0.08860759493670886	-0.9848101265822788	0	0	0	1	UFM1_independent
0.10416666666666667	0.109375	0.026041666666666668	0.020833333333333332	-0.33125000000000027	0	0	0	1	UFM1_independent
0.12244897959183673	0.08843537414965986	0.06802721088435375	0.02040816326530612	-0.23469387755102056	0	0	0	1	UFM1_independent
0.10416666666666667	0.0	0.0625	0.0	0.5979166666666667	0	0	0	0	UFM1_independent
0.12195121951219512	0.04878048780487805	0.10975609756097561	0.0	0.5365853658536586	0	0	0	0	UFM1_independent
0.12903225806451613	0.010752688172043012	0.06451612903225806	0.0	-0.403225806451613	0	0	0	0	UFM1_independent
0.13793103448275862	0.034482758620689655	0.06896551724137931	0.0	0.15517241379310343	0	0	0	0	UFM1_independent
0.14049586776859505	0.01652892561983471	0.09090909090909091	0.01652892561983471	0.17272727272727273	0	0	0	1	UFM1_independent
0.09455128205128205	0.038461538461538464	0.052884615384615384	0.004807692307692308	0.42350427350427244	1	0	1	1	UFM1_independent
0.1724137931034483	0.0	0.1724137931034483	0.0	0.24827586206896549	1	0	0	0	UFM1_independent
