gene_id	gene_name	Col0_ANS_Cytosol_Rep1	Col0_ANS_Cytosol_Rep2	Col0_ANS_Cytosol_Rep3	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	X.Col0_DMSO_Cytosol_Rep1	Col0_DMSO_Cytosol_Rep2	Col0_DMSO_Cytosol_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	Col0_DMSO_Rep1	Col0_DMSO_Rep2	Col0_DMSO_Rep3	Col0_for_siRNA_Rep1	Col0_for_siRNA_Rep2	Col0_TUN_Rep1	Col0_TUN_Rep2	Col0_TUN_Rep3	ski2_DMSO_Rep1	ski2_DMSO_Rep2	ski2_DMSO_Rep3	ski2_TUN_Rep1	ski2_TUN_Rep2	ski2_TUN_Rep3	ufm1_ANS_Cytosol_Rep1	ufm1_ANS_Cytosol_Rep2	ufm1_ANS_Cytosol_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Cytosol_Rep1	ufm1_DMSO_Cytosol_Rep2	ufm1_DMSO_Cytosol_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	UFM1_for_siRNA_Rep1	UFM1_for_siRNA_Rep2	UFM1.His_for_siRNA_Rep1	UFM1.His_for_siRNA_Rep2	xrn4_DMSO_Rep1	xrn4_DMSO_Rep2	xrn4_DMSO_Rep3	xrn4_TUN_Rep1	xrn4_TUN_Rep2	xrn4_TUN_Rep3
AT2G30020	AT2G30020	107.96633	125.475511	290.454353	101.324319	107.64981	259.294059	17.64829	11.853566	39.708725	21.286806	14.47245	53.751301	4.671042	4.66586	2.399665	178.62994	489.278778	4.860535	4.774463	7.08885	4.04767	1.134265	4.978062	6.120514	4.000356	6.2921	88.758572	112.453058	235.384465	107.401055	125.869679	212.013184	31.950399	8.93455	13.989405	59.88963	19.301744	19.295128	522.596492	391.967799	312.452508	441.546324	6.308755	4.86479	6.600646	6.967113	0	5.125643
AT2G30040	MAPKKK14	66.689682	83.965295	161.450595	57.652316	62.380334	124.232512	20.306964	12.022303	50.138064	15.806202	10.329197	40.459867	5.973615	5.221732	6.08147	62.618642	142.235022	2.476204	11.727932	7.033014	12.234558	5.084565	6.803483	7.271151	6.346732	9.624527	42.387787	64.639622	87.877017	67.385702	71.760422	136.848855	24.392161	9.50419	16.240011	47.487893	12.945087	19.403054	162.482492	201.342445	255.900366	183.519805	4.015476	5.901761	8.473235	2.961817	5.89677	4.900501
AT2G30050	AT2G30050	85.595328	81.714216	87.371342	100.640585	84.690424	93.118938	105.807335	116.82735	129.897973	158.838054	157.253987	156.847859	70.739668	54.991158	41.610392	43.558339	47.228507	62.331679	69.807873	65.571484	63.897051	62.426007	53.425286	69.429701	69.398412	74.005848	93.664445	112.163104	102.405412	88.75665	67.703675	88.552061	130.515234	123.964053	115.70054	162.868757	136.101714	147.242076	53.237153	44.065992	54.506174	67.765868	48.994724	54.706995	59.283239	65.06663	56.671238	72.08794
AT2G30060	AT2G30060	71.867728	76.76846	70.471422	63.000469	61.141122	53.302218	97.506517	78.699217	68.543174	66.236668	67.705792	60.294144	114.427116	80.67977	111.817775	70.993533	74.173209	172.524343	164.751738	149.753108	79.787446	98.641528	75.903426	109.975312	97.78902	106.473601	46.482952	60.430972	57.293671	48.518875	48.772105	34.201461	60.852158	63.200662	71.278666	56.688205	55.693937	64.979132	86.931746	80.714772	78.262989	99.337682	88.666706	104.755758	89.249346	129.351536	106.275935	118.62209
AT2G30070	KT1	9.039725	11.732087	9.464114	9.045944	13.111429	12.690338	6.815723	6.10753	9.048705	6.934745	9.413647	18.822718	21.430397	17.391918	10.298839	12.856539	12.96133	27.960632	26.691081	22.490117	9.843924	11.963072	12.203705	15.271968	16.682017	19.058582	8.551535	8.683385	9.073036	20.739712	23.34183	20.146591	3.522215	6.017936	6.689616	32.705694	16.086624	21.354088	12.95927	12.160997	10.553416	14.644371	15.395624	13.363843	12.607724	12.813329	19.593355	14.930022
AT2G30080	ZIP6	0.970932	4.032063	1.153611	2.865105	2.396731	3.720565	2.473603	3.515364	2.152332	5.338804	3.136266	3.036839	8.814505	2.976624	6.176478	6.461412	4.761127	4.256505	0.113932	1.487976	6.679492	5.469296	7.012377	3.047106	4.382219	1.283584	2.188285	0	1.616007	2.698308	2.251551	1.770306	2.191353	3.05054	2.394545	2.893368	2.360078	2.651693	5.74069	6.515619	4.136311	6.564972	6.199305	4.452121	8.588267	10.639575	0	3.96572
AT2G30090	AT2G30090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05383	0	0	0	0	0	0	0	0.087792	1.047308	0	0	0	0.094577	0	0	0	0	0	0	0	0	0	0	0
AT2G30100	AT2G30100	11.888977	14.711302	17.050693	9.759786	10.065052	15.121047	4.357601	4.041208	9.713288	3.187299	5.652104	8.254828	14.490833	5.48187	6.045153	9.395909	9.571153	8.857714	13.655862	6.992471	6.251003	2.639319	5.719798	5.499331	5.544051	5.793104	6.356566	13.490711	15.857502	9.69	12.016899	14.819789	4.878582	2.721453	3.321669	7.772194	7.142491	5.287824	10.408612	14.080133	14.19077	11.226445	6.410533	10.576532	8.258094	10.426145	17.250527	10.123668
AT2G30105	AT2G30105	6.447015	8.467282	7.084891	6.873195	8.039301	8.273498	6.536555	8.804574	7.173829	4.390937	8.052743	5.260569	9.991761	9.556263	18.844516	20.687853	20.266487	21.911113	8.221946	27.318824	18.468792	13.737308	16.574089	21.715325	20.425529	16.58215	3.005404	5.062159	6.575692	7.729509	11.758698	7.904701	6.04192	7.146302	7.455534	9.626772	12.630402	9.030031	22.816559	17.18771	19.787798	19.213981	9.75003	17.093998	10.43018	17.487128	31.660268	13.943829
AT2G30110	UBA1	31.945568	30.680196	27.132521	36.501237	39.031814	36.274317	34.836606	37.766746	41.329049	52.686983	51.490399	53.658435	40.770646	43.243944	35.295979	56.997901	59.018393	42.458595	44.540171	50.72945	35.584557	28.267084	30.495042	40.081035	39.11904	37.600655	22.912441	33.371273	32.635316	40.829691	36.445609	41.519173	41.959891	34.699751	40.039977	49.003073	53.01192	47.761893	63.934369	65.613839	68.122699	74.007079	37.930122	39.175044	33.730466	35.077106	17.76225	39.625664
AT2G30115	AT2G30115	0.058979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050144	0	0	0	0	0	0	0	0	0	0.411834	0	0	0.088155	0	0	0	0	0	0	0	0	0	0	0
AT2G30120	AT2G30120	8.805035	5.380555	7.883006	5.971499	6.884846	8.059396	4.061554	3.284377	5.530603	3.418881	4.289194	10.230218	4.241138	9.949849	6.391495	17.237777	13.194504	12.646895	0	11.513231	3.331042	3.846118	9.335783	10.62191	11.443798	11.430063	6.822196	3.135167	4.04517	8.634675	17.27417	8.446288	1.300613	3.740087	0.944496	15.253639	6.720686	9.200926	17.316794	10.408618	15.940151	13.792827	9.578736	8.271618	9.933413	11.660347	2.397043	14.037212
AT2G30130	ASL5	51.05655	54.686878	71.543385	26.239888	34.33082	33.784953	28.28438	20.179568	43.719163	17.568833	14.826254	27.641526	3.408929	0	0	1.668468	3.497752	0	5.619788	1.208499	1.760644	4.93171	1.273065	2.070579	1.899768	0.702185	52.829906	39.323437	36.058104	30.883718	32.3282	32.516835	35.710549	15.522402	26.083145	32.233323	24.792197	23.37384	5.165952	3.792358	9.840525	12.923105	0	0.874165	1.759601	4.169174	0	1.196253
AT2G30140	UGT87A2	261.709112	250.325953	230.826916	170.794459	201.698178	144.347406	64.037457	73.536303	133.874427	47.991664	57.889549	74.908057	23.137892	18.816661	27.16203	11.922423	11.06277	27.126762	35.138398	25.540649	10.321008	17.95297	7.441928	48.870816	39.304444	35.434194	218.554085	214.979028	229.742478	276.200138	268.699899	211.282633	105.506586	56.289104	65.537698	121.185435	81.02209	80.148368	9.619523	12.679236	9.110497	8.824908	15.320831	22.08731	26.688241	57.362646	40.847909	32.244005
AT2G30150	AT2G30150	5.249129	3.965575	4.524662	2.752228	3.709232	2.565072	7.266955	7.286347	4.767874	4.870838	4.740145	4.304558	7.398703	27.376073	15.010898	19.732434	17.221522	11.923356	11.057086	15.273883	9.387695	12.987773	12.308612	10.629773	12.070726	12.785572	5.371274	6.180744	3.19364	5.495911	1.915843	3.08225	3.90135	7.194665	7.642472	3.519389	4.622062	4.86347	15.197252	10.98232	8.129562	11.812695	25.357435	25.654893	24.964136	22.98076	6.423335	15.215179
AT2G30160	AT2G30160	16.553756	17.693114	12.58075	17.721645	17.115469	19.606494	9.40696	10.800797	12.028593	9.018433	12.385303	9.674591	20.854528	13.102562	16.977228	14.300203	14.965389	23.873392	25.865834	20.513053	13.329621	10.618748	16.507213	17.916957	16.33002	14.769946	16.013989	15.738421	14.892971	19.423996	14.122806	12.966091	5.955404	14.695233	6.184521	10.75357	6.967159	10.52614	11.832513	9.630906	11.267923	12.78214	20.041661	19.902576	15.388814	11.073781	39.29173	14.813298
AT2G30170	PBCP	12.194414	12.118731	11.23779	6.206038	12.816037	15.849639	19.657153	26.795234	16.29641	25.699484	26.24884	35.085418	33.722466	39.502895	43.127659	39.421958	35.018874	32.551183	90.76724	39.95232	40.677489	60.515598	42.539933	37.982251	45.844359	37.97676	9.88617	5.356143	13.735986	8.489853	16.297562	11.795778	19.78728	16.99396	34.084537	29.626205	30.810142	34.329011	27.144916	28.775377	23.645368	14.623684	48.827756	50.542213	44.686828	52.537723	61.317121	38.297585
AT2G30180	AT2G30180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30190	AT2G30190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30200	EMB3147	25.306416	23.803379	18.625754	14.992764	16.107241	14.04665	41.990203	38.085576	22.58959	17.163339	23.033827	24.678248	32.641448	49.207253	40.710317	52.12118	61.388887	51.343013	38.80131	69.42457	44.325248	41.989902	48.351064	48.696047	52.293607	56.408553	19.488038	21.077783	18.302637	15.882504	18.877641	15.950641	20.543963	27.545405	28.116715	28.01855	28.794903	29.232262	47.170317	47.792583	41.974905	55.468301	40.103051	45.631644	42.380008	41.563378	48.070745	39.839261
AT2G30210	LAC3	0.547349	1.790773	1.756554	0.788532	1.846055	1.370626	0.702576	0.773018	0.822325	2.21185	2.069375	1.576132	5.228444	4.089424	4.39955	3.012569	3.632424	0	0	0.315708	5.279224	2.94669	3.644777	0.315268	0.257234	0	1.470659	5.307485	0.650008	1.240084	1.681947	1.651977	2.11564	1.148652	0.366893	2.53011	2.124017	1.768542	9.45928	9.793591	13.77094	11.418177	4.721113	2.380895	2.886253	0	0	0.218869
AT2G30220	AT2G30220	0	0	0	0	0	0	0	0	0	0	0.054188	0	0	0	0	0.105717	0.156164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1527	0.531119	0.24037	0.339157	1.38314	0	0	0	0	0	0
AT2G30230	AT2G30230	1.279615	2.647905	0.394591	2.263355	2.890599	1.654943	4.001649	3.05602	2.074953	1.9029	2.152541	0.547894	26.354822	21.813988	28.584568	28.313818	18.629132	26.177281	62.527602	39.899651	18.791879	24.785521	18.085593	19.116797	20.796318	22.190878	2.402194	0.235325	0.158035	2.335007	1.872909	3.267784	2.146527	0.89275	1.891222	3.289871	2.039746	3.118192	21.502661	17.630119	12.470979	24.486217	37.059145	21.502609	15.136925	21.497378	37.210191	22.087744
AT2G30240	ATCHX13	0.024463	0	0	0	0.058714	0	0	0	0	0	0.020759	0	0	0	0.063348	0	0	0	0.044703	0	0	0	0	0	0.020329	0.168864	0	0	0.027416	0	0	0	0	0	0	0.268487	0	0	0	0.022428	0	0	0	0	0.097796	0.024003	0	0
AT2G30250	WRKY25	345.178201	368.385279	381.37248	239.90589	321.694994	263.716551	36.601489	38.100276	63.943642	27.381419	27.692393	67.000796	26.96245	27.862807	24.360547	22.525467	18.305948	31.728501	48.131903	35.076921	19.629637	30.327978	20.655773	38.478863	30.655388	29.076936	288.7798	219.808557	261.0814	375.826789	394.223262	355.503205	42.755458	21.124134	23.534423	70.593823	36.889165	39.461895	29.443928	42.742186	68.181127	40.737677	21.86314	29.964646	19.318097	39.160219	33.691508	39.909321
AT2G30260	U2B''	80.458091	81.079253	75.321063	49.900926	52.586995	54.31743	95.761304	101.643441	117.248955	66.016406	61.7705	66.618585	58.271384	56.005639	49.69862	43.091781	44.487328	64.853169	31.767156	69.861587	63.062273	88.200478	71.461608	80.625788	79.353472	64.218605	76.955258	61.129179	60.721222	67.713084	52.413419	61.504458	94.01574	70.81183	84.452556	86.58213	94.035451	102.573864	38.961985	39.568238	46.287946	48.229289	67.698063	50.453667	58.868517	90.422002	39.1176	66.456833
AT2G30270	AT2G30270	24.292586	28.500766	23.53421	20.483215	21.507586	25.287079	33.012102	25.970824	26.642124	16.351808	24.373858	14.40638	23.632287	19.513883	22.433846	17.236819	17.733204	21.849706	15.032909	30.125307	20.114321	9.714477	20.405299	24.269849	34.75256	40.357391	17.214928	22.907828	16.136898	21.787164	21.435913	25.417903	22.073339	13.80809	17.636008	27.232838	20.855003	22.479428	19.51934	21.985429	17.487668	21.510009	29.581149	22.666919	29.419468	24.179025	33.699191	21.021583
AT2G30280	RDM4	19.722095	27.601494	18.160576	15.973799	19.448769	16.663051	24.136319	22.63942	24.75849	17.689455	20.481709	19.307216	13.664069	9.026664	14.007561	13.984451	13.791427	13.481573	15.980347	15.483271	9.034921	15.805278	15.766383	11.401574	14.128174	12.171992	23.122972	26.097733	20.173717	17.438913	19.43877	16.895341	34.117575	29.061593	23.593545	21.09272	23.730191	21.316508	9.400259	10.395295	10.804146	9.532171	9.493117	10.159495	14.013846	11.637488	8.601578	13.146614
AT2G30290	VSR2	0	0	0.02701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03667	0	0	0	0	0	0	0	0	0	0	0	0	0.03125
AT2G30300	AT2G30300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188612	0.07058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357985	0	0	0.23092	0	0	0	0	0	0	0	0.037475	0	0	0	0	0
AT2G30310	AT2G30310	0	0	0	0.212793	0	0	0	0	0.076602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069337
AT2G30320	AT2G30320	5.444809	5.894489	6.7801	6.964144	8.02957	6.859259	4.124295	4.067504	4.788213	5.126759	5.250393	6.821293	5.187899	0.728389	9.392606	7.424388	10.447861	8.705764	11.481621	8.783608	5.166018	2.999264	7.657973	7.932288	8.795034	7.272446	4.339695	11.069577	3.934973	9.345409	9.459923	11.039384	5.761608	6.738311	5.245833	10.992363	7.544507	8.114727	10.03055	9.997573	7.590853	9.434699	7.597655	9.844978	5.877153	5.968962	1.338855	10.208
AT2G30330	BLOS1	11.6518	15.412639	12.414434	9.584904	10.491928	11.765546	19.429914	19.40811	26.605266	10.310002	9.008338	12.004428	20.935323	21.203262	15.777477	9.836375	12.858404	16.397543	17.793393	28.984233	18.735236	16.683184	17.980372	23.017	23.282487	25.116867	6.995144	12.7291	10.673545	7.100767	10.379162	5.236671	23.26995	16.470635	21.361753	11.963467	9.753163	11.322926	12.661448	9.799669	8.583935	8.400495	15.916415	19.155431	28.231957	23.623274	38.492517	22.56933
AT2G30340	LBD13	19.014405	25.007258	19.657541	35.818391	44.148882	32.009459	15.056284	20.786981	17.162866	41.142799	37.422082	38.510615	0	0.599793	5.96563	3.561469	6.745906	3.940703	6.292283	1.285371	10.216017	10.553463	3.441922	2.182422	4.104149	1.708778	21.331555	22.958704	15.871008	41.698968	55.876925	43.323498	18.810304	26.631337	22.270504	52.997839	73.652466	70.196641	8.583501	4.697869	9.625189	12.956682	2.07268	2.82079	1.229508	1.17818	0	4.750667
AT2G30350	AT2G30350	8.690293	7.91787	4.440447	4.30935	3.617092	5.992488	10.127162	5.129775	6.239799	3.696778	4.017851	5.576886	12.006376	7.079926	6.140713	11.786413	9.882529	16.976824	6.359482	14.201506	9.597315	13.13897	11.794054	7.996569	7.271028	5.725371	4.682068	6.112462	9.636629	9.818875	7.792558	3.851466	4.545818	4.659777	9.062143	5.491793	10.560957	7.344111	7.805889	10.658394	7.986861	6.58357	5.722988	9.362542	9.629055	16.236242	4.990195	11.308836
AT2G30360	SIP4	92.098349	91.120511	132.253349	111.667676	86.390281	121.914437	32.024852	31.910995	73.862624	53.998032	62.627135	72.739441	12.325557	13.094829	26.983193	18.776127	32.498364	23.665794	31.156963	22.511794	12.632399	6.835061	11.905247	17.160006	15.208519	16.0705	72.890501	82.745898	137.909613	39.990477	44.654439	62.048152	61.767546	31.353035	30.263809	43.052302	29.735372	24.126015	44.508421	179.147688	175.018374	103.412014	16.294393	13.220053	10.282253	20.246296	20.787278	20.821479
AT2G30362	AT2G30362	0.890079	1.833245	0.896769	3.100078	1.600414	0.646999	1.160511	0.718934	1.018072	3.729707	1.305599	2.238207	1.22258	0.87964	1.048493	0.619893	1.401022	0.808778	11.165389	4.104051	1.419951	2.421942	0.350183	1.163232	0.92215	0.992285	0	0.272262	0.824119	1.477608	0.610559	2.047154	0.455727	0.515413	0.212674	1.82904	0.747505	0.921804	1.250068	3.802976	5.229563	2.481979	0.99883	1.296997	2.316434	3.576522	7.824633	0.251772
AT2G30370	CHAL	0.419612	0.495484	0.932874	0.486574	1.203236	1.066986	0.762466	0.706545	0	2.509893	2.647821	2.307764	0.876931	1.849921	0.075505	1.592683	1.662085	1.174047	0.15897	0.795386	1.970565	7.620797	1.494532	1.37566	0.998675	0.199988	0	1.937302	0	1.179117	0.607845	1.307566	1.303906	0.70196	1.680607	3.806476	3.298221	2.484125	1.505616	0.757289	1.153298	2.603594	1.431013	1.691009	1.989223	0.937577	3.367071	1.009381
AT2G30380	AT2G30380	0.885483	0.22673	0.552932	0.358625	1.005051	0.19679	0.18508	0.234369	0	0.247152	0.478922	0.298591	0	0	0	0.421351	0.60475	0	0	0	0	0	0.207578	0.589987	0.117618	0	0	0	0	0.436113	0.646311	0.580562	0.456251	0.260575	0.648067	1.105174	0.623481	0.056282	0.558632	0.26259	0.328484	0.718819	0.568267	0	0	0	0	0.516225
AT2G30385	AT2G30385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.950926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30390	FC2	4.84526	4.346717	2.820941	4.339796	2.183997	3.489485	8.353461	8.813735	7.19954	6.831852	5.809529	6.622098	39.963929	26.472708	25.617844	53.377346	48.36823	24.207198	35.737051	26.887281	22.209678	40.077397	27.290675	24.673129	30.605018	29.093293	4.284896	3.026814	1.831208	4.55847	4.200197	3.721667	4.726267	9.047224	8.474523	5.967069	10.56607	7.758688	39.926803	40.104141	30.995473	27.685283	24.674513	34.263765	31.870484	26.605186	39.134229	25.063916
AT2G30395	OFP17	68.516203	81.744086	46.981481	42.688757	50.192125	22.90397	3.880221	2.988726	4.194187	4.13276	2.94608	1.92799	0	3.995834	0	1.902551	2.404021	1.750252	0.149066	0.831439	2.990145	0	0.725267	1.494277	1.758163	1.000227	47.728012	21.623394	18.127291	63.947195	37.747302	21.264229	3.683248	1.210882	2.264193	5.305636	3.809544	2.025483	5.661226	3.996202	9.277893	3.604491	0.423272	1.15944	1.217053	0	5.70294	0
AT2G30400	OFP2	28.850867	30.836067	11.46549	16.432436	19.354016	6.939063	6.133713	3.344033	4.510112	2.016639	1.882052	4.175567	0	0.475064	2.17892	1.589717	1.612926	4.8406	0	2.636854	1.182053	3.286535	1.967715	0.666975	1.661497	2.806723	17.216368	12.024298	5.612337	21.080909	16.903222	6.697961	0	2.273744	6.291536	2.938854	2.262346	2.380671	1.150736	1.54473	3.703755	1.663215	2.906126	0.763744	0.969269	2.580007	9.817628	1.827345
AT2G30410	KIS	45.322308	45.765347	44.71128	27.62525	32.276493	20.71749	91.870008	95.282714	81.72773	50.405262	43.445594	47.455963	119.846744	87.178722	105.283054	64.079855	68.57914	88.732421	156.692241	120.721505	131.583175	90.741239	103.044517	121.049258	103.578484	138.696472	36.590917	38.518379	31.231342	22.241205	24.722728	13.712821	73.869712	104.598637	89.372235	37.573715	42.804707	39.559257	68.827688	65.075317	68.498303	68.899883	97.936453	88.386586	92.704453	130.893384	224.147236	120.14322
AT2G30420	ETC2	0.68837	2.476014	0	1.070189	0.818983	2.051892	0.683048	0.583127	1.999972	4.722791	2.324053	0	0	3.413673	0	3.453557	2.623476	0	0	1.517613	0	3.825017	0.667439	2.082859	0.365205	1.465319	0	0	0	2.579774	4.330474	1.946516	0	2.86817	0.433392	0.899798	3.407851	2.059586	1.814451	1.137171	0.135392	0.822921	0	0.494286	2.910965	0	0	0.136536
AT2G30424	TCL2	1.964663	0	1.446275	0.378787	2.571714	0.415008	10.115807	14.3359	1.272425	7.731402	12.383428	0.351911	6.254119	21.740757	24.336513	12.226437	12.980595	10.831905	0	12.974992	10.672859	25.580323	14.981482	12.122994	8.672987	5.461975	0.938153	1.336597	0.30483	1.914858	0	1.155576	2.616429	10.596969	14.647681	2.670155	8.12342	4.69718	14.752291	9.012667	4.034059	8.266485	6.103015	16.80279	10.07698	6.972307	0	9.313923
AT2G30430	AT2G30430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30432	TCL1	2.875563	0.910334	0	0.588751	0	0	4.278299	1.283779	0	0	0.675215	0	0	1.813547	4.399075	7.95408	7.209036	0	0	0.305609	0	0	0	0	1.346027	0.74773	0	3.292519	1.311395	0.354312	0.238525	1.499892	0	3.360933	0.950416	0	0	0.378584	9.276224	1.103183	6.311318	4.824671	2.848776	0.546782	0	0	0	1.362399
AT2G30440	TPP	189.089503	187.999985	182.665142	142.782144	146.051639	138.257544	103.96284	95.670474	121.693689	57.783005	61.374003	68.998998	91.333199	64.847427	94.866811	104.680031	115.004495	135.896838	111.715179	130.842867	69.971489	64.295485	69.839498	106.271837	90.4656	105.438286	180.140408	163.224212	148.858082	149.361482	143.632356	114.965791	124.069312	89.061448	93.557139	69.017901	58.648808	63.665126	146.007439	129.801327	159.513364	152.708049	86.529	99.36395	77.145574	117.2987	159.785832	140.343287
AT2G30450	AT2G30450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30460	AT2G30460	4.772522	3.956141	3.119215	5.275568	4.840716	3.947722	2.766246	1.971246	2.511518	6.043681	5.202982	6.726462	9.232442	7.564018	3.284799	10.316065	8.634569	11.947261	1.769884	9.152096	5.24934	8.792632	7.148852	8.733038	9.190933	6.502709	3.706209	2.151019	3.585016	6.496015	7.61385	5.073185	0.802578	1.721936	4.510211	6.880374	10.503895	6.849037	10.479655	7.238838	7.039575	8.686133	2.839555	5.55419	5.943501	10.489811	4.419267	7.725365
AT2G30470	HSI2	41.591501	43.275983	38.073976	60.889711	61.823057	51.54957	26.966095	29.344754	38.551259	42.172306	51.921351	58.61744	15.120173	13.078575	10.631601	16.519559	15.47168	18.753022	13.432339	17.493125	9.553405	9.902923	12.912672	11.870607	15.521711	12.564667	66.295961	74.13104	70.066704	51.710016	51.450643	49.319873	54.116312	41.006434	36.115023	57.593941	52.230566	52.872506	15.442821	8.748275	11.923786	14.499267	16.668914	12.749765	8.083746	13.186065	12.139795	12.306815
