Accession_clean	logFC_col	P_col	logFC_ufm1	P_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	external_name	description
AT2G14610	0	1	0	1	NS	NS	FALSE	FALSE	ATPR1	PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive.
AT2G14610	0	1	0	1	NS	NS	FALSE	FALSE	PR	PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive.
AT2G14610	0	1	0	1	NS	NS	FALSE	FALSE	PR1	PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive.
AT2G43820	0	1	0	1	NS	NS	FALSE	FALSE	ATSAGT1	Induced by Salicylic acid, virus, fungus and bacteria.Involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and athranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F2 are not known, but mutant plants lacking UGT74F2 have a decreased level of SAG and SGE.
AT2G43820	0	1	0	1	NS	NS	FALSE	FALSE	GT	Induced by Salicylic acid, virus, fungus and bacteria.Involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and athranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F2 are not known, but mutant plants lacking UGT74F2 have a decreased level of SAG and SGE.
AT2G43820	0	1	0	1	NS	NS	FALSE	FALSE	SAGT1	Induced by Salicylic acid, virus, fungus and bacteria.Involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and athranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F2 are not known, but mutant plants lacking UGT74F2 have a decreased level of SAG and SGE.
AT2G43820	0	1	0	1	NS	NS	FALSE	FALSE	SGT1	Induced by Salicylic acid, virus, fungus and bacteria.Involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and athranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F2 are not known, but mutant plants lacking UGT74F2 have a decreased level of SAG and SGE.
AT2G43820	0	1	0	1	NS	NS	FALSE	FALSE	UGT74F2	Induced by Salicylic acid, virus, fungus and bacteria.Involved in the tryptophan synthesis pathway. Independent of NPR1 for their induction by salicylic acid. UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside (SAG) and a glucose ester (SGE)), benzoic acid, and athranilate in vitro. UGT74F2 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F2 are not known, but mutant plants lacking UGT74F2 have a decreased level of SAG and SGE.
AT1G09160	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT2G18876	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT4G12060	0	1	0	1	NS	NS	FALSE	FALSE	ClpT2	NA
AT3G02770	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT4G30060	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT2G43230	0	1	0	1	NS	NS	FALSE	FALSE	CARK6	NA
AT5G07190	0	1	0	1	NS	NS	FALSE	FALSE	ATS3	Gene is expressed preferentially in the embryo and encodes a unique protein of unknown function.
AT3G04500	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT1G54450	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT1G68060	0	1	0	1	NS	NS	FALSE	FALSE	ATMAP70-1	Encodes a microtubule associated protein (MAP70-1). Expressed in all tissues.
AT1G68060	0	1	0	1	NS	NS	FALSE	FALSE	MAP70-1	Encodes a microtubule associated protein (MAP70-1). Expressed in all tissues.
AT3G15350	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT1G04750	0	1	0	1	NS	NS	FALSE	FALSE	AT	vesicle-associated membrane protein 7B (At VAMP7B) mRNA,
AT1G04750	0	1	0	1	NS	NS	FALSE	FALSE	ATVAMP721	vesicle-associated membrane protein 7B (At VAMP7B) mRNA,
AT1G04750	0	1	0	1	NS	NS	FALSE	FALSE	VAMP721	vesicle-associated membrane protein 7B (At VAMP7B) mRNA,
AT1G04750	0	1	0	1	NS	NS	FALSE	FALSE	VAMP7B	vesicle-associated membrane protein 7B (At VAMP7B) mRNA,
AT4G26520	0	1	0	1	NS	NS	FALSE	FALSE	AtFBA7	NA
AT4G26520	0	1	0	1	NS	NS	FALSE	FALSE	FBA7	NA
AT5G48450	0	1	0	1	NS	NS	FALSE	FALSE	SKS3	Encodes a protein with two DUF26 domains and a signal peptide for secretion. The protein is transported to the apoplast when it is expressed as a GFP fusion protein.
AT5G57550	0	1	0	1	NS	NS	FALSE	FALSE	XTH25	xyloglucan endotransglycosylase-related protein (XTR3)
AT5G57550	0	1	0	1	NS	NS	FALSE	FALSE	XTR3	xyloglucan endotransglycosylase-related protein (XTR3)
AT3G51810	0	1	0	1	NS	NS	FALSE	FALSE	AT3	Encodes a ABA-inducible protein that accumulates during seed maturation, in parallel with its corresponding mRNA but with a 3 d delay. During germination, AtEm1 protein undergoes two successive cleavages before being degraded. Both proteins are more stable than the corresponding mRNA.  The gene can be activated by the basic leucine zipper transcription factor ABI5. Expressed predominantly in provascular tissues with the strongest expression in the root tip.
AT3G51810	0	1	0	1	NS	NS	FALSE	FALSE	ATEM1	Encodes a ABA-inducible protein that accumulates during seed maturation, in parallel with its corresponding mRNA but with a 3 d delay. During germination, AtEm1 protein undergoes two successive cleavages before being degraded. Both proteins are more stable than the corresponding mRNA.  The gene can be activated by the basic leucine zipper transcription factor ABI5. Expressed predominantly in provascular tissues with the strongest expression in the root tip.
AT3G51810	0	1	0	1	NS	NS	FALSE	FALSE	EM1	Encodes a ABA-inducible protein that accumulates during seed maturation, in parallel with its corresponding mRNA but with a 3 d delay. During germination, AtEm1 protein undergoes two successive cleavages before being degraded. Both proteins are more stable than the corresponding mRNA.  The gene can be activated by the basic leucine zipper transcription factor ABI5. Expressed predominantly in provascular tissues with the strongest expression in the root tip.
AT3G51810	0	1	0	1	NS	NS	FALSE	FALSE	GEA1	Encodes a ABA-inducible protein that accumulates during seed maturation, in parallel with its corresponding mRNA but with a 3 d delay. During germination, AtEm1 protein undergoes two successive cleavages before being degraded. Both proteins are more stable than the corresponding mRNA.  The gene can be activated by the basic leucine zipper transcription factor ABI5. Expressed predominantly in provascular tissues with the strongest expression in the root tip.
AT2G01270	0	1	0	1	NS	NS	FALSE	FALSE	AtQSOX2	Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the quiescin-sulfhydryl oxidase (QSOX) family, which possess an Erv1-like domain at the COOH terminus in addition to a TRX domain.
AT2G01270	0	1	0	1	NS	NS	FALSE	FALSE	QSOX2	Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the quiescin-sulfhydryl oxidase (QSOX) family, which possess an Erv1-like domain at the COOH terminus in addition to a TRX domain.
AT2G23200	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT2G17380	0	1	0	1	NS	NS	FALSE	FALSE	AP19	Encodes clathrin assembly protein AP19.
AT1G64950	0	1	0	1	NS	NS	FALSE	FALSE	CYP89A5	member of CYP89A
AT3G11250	0	1	0	1	NS	NS	FALSE	FALSE	RPP0C	NA
AT3G11250	0	1	0	1	NS	NS	FALSE	FALSE	uL10x	NA
AT5G03780	0	1	0	1	NS	NS	FALSE	FALSE	TRFL10	Encodes a protein whose sequence is similar to human telomere proteins. This belongs to TRFL family 2, which do not show DNA binding in vitro.
AT1G31420	0	1	0	1	NS	NS	FALSE	FALSE	FEI1	Encodes a plasma membrane localized leucine-rich repeat receptor kinase that is involved in cell wall elongation. Loss of function mutations of FEI1 and FEI2 exhibit defects in root and hypocotyl cell elongation. Double mutants are defective in cell wall biosynthesis and have thick hypocotyls, and short, thick roots.
AT1G07470	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT5G07130	0	1	0	1	NS	NS	FALSE	FALSE	LAC13	putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).
AT2G32520	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT3G04070	0	1	0	1	NS	NS	FALSE	FALSE	ANAC047	NA
AT3G04070	0	1	0	1	NS	NS	FALSE	FALSE	NAC047	NA
AT3G04070	0	1	0	1	NS	NS	FALSE	FALSE	SHG	NA
AT3G04070	0	1	0	1	NS	NS	FALSE	FALSE	SHYG	NA
AT2G03200	0	1	0	1	NS	NS	FALSE	FALSE	ASPR1	NA
AT3G48610	0	1	0	1	NS	NS	FALSE	FALSE	NPC6	NA
AT1G05890	0	1	0	1	NS	NS	FALSE	FALSE	ARI5	NA
AT1G05890	0	1	0	1	NS	NS	FALSE	FALSE	ATARI5	NA
AT5G62880	0	1	0	1	NS	NS	FALSE	FALSE	ARAC10	A member of ROP GTPase gene family.
AT5G62880	0	1	0	1	NS	NS	FALSE	FALSE	ATRAC10	A member of ROP GTPase gene family.
AT5G62880	0	1	0	1	NS	NS	FALSE	FALSE	ATROP11	A member of ROP GTPase gene family.
AT5G62880	0	1	0	1	NS	NS	FALSE	FALSE	RAC10	A member of ROP GTPase gene family.
AT5G62880	0	1	0	1	NS	NS	FALSE	FALSE	ROP11	A member of ROP GTPase gene family.
AT1G50360	0	1	0	1	NS	NS	FALSE	FALSE	ATVIIIA	member of Myosin-like proteins
AT1G50360	0	1	0	1	NS	NS	FALSE	FALSE	VIIIA	member of Myosin-like proteins
AT1G76790	0	1	0	1	NS	NS	FALSE	FALSE	IGMT5	NA
AT4G16850	0	1	0	1	NS	NS	FALSE	FALSE	KSK	NA
AT3G52750	0	1	0	1	NS	NS	FALSE	FALSE	FTSZ2-2	Nuclear gene that encodes a plastidial division protein (FtsZ2-2).
AT2G43795	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT1G14430	0	1	0	1	NS	NS	FALSE	FALSE	GOXL5	NA
AT5G58440	0	1	0	1	NS	NS	FALSE	FALSE	SNX2a	NA
AT4G15780	0	1	0	1	NS	NS	FALSE	FALSE	ATVAMP724	member of VAMP72 Gene Family
AT4G15780	0	1	0	1	NS	NS	FALSE	FALSE	VAMP724	member of VAMP72 Gene Family
AT3G01770	0	1	0	1	NS	NS	FALSE	FALSE	ATBET10	NA
AT3G01770	0	1	0	1	NS	NS	FALSE	FALSE	BET10	NA
AT3G01770	0	1	0	1	NS	NS	FALSE	FALSE	GTE11	NA
AT1G26670	0	1	0	1	NS	NS	FALSE	FALSE	ATVTI12	member of VTI1 Gene Family. Normally localizes to the transgolgi network and plasma membrane. A dominant mutation  (zip1) alters the subcellular localization of VTI12 and suppresses loss of function mutation (zag1) of VTI11. Interacts with members of the SYP family. Involved in protein trafficking to protein storage vacuoles.
AT1G26670	0	1	0	1	NS	NS	FALSE	FALSE	VTI12	member of VTI1 Gene Family. Normally localizes to the transgolgi network and plasma membrane. A dominant mutation  (zip1) alters the subcellular localization of VTI12 and suppresses loss of function mutation (zag1) of VTI11. Interacts with members of the SYP family. Involved in protein trafficking to protein storage vacuoles.
AT1G26670	0	1	0	1	NS	NS	FALSE	FALSE	VTI1B	member of VTI1 Gene Family. Normally localizes to the transgolgi network and plasma membrane. A dominant mutation  (zip1) alters the subcellular localization of VTI12 and suppresses loss of function mutation (zag1) of VTI11. Interacts with members of the SYP family. Involved in protein trafficking to protein storage vacuoles.
AT1G77760	0	1	0	1	NS	NS	FALSE	FALSE	GNR1	Encodes the cytosolic minor isoform of nitrate reductase (NR). Involved in the first step of nitrate assimilation, it contributes about 15% of the nitrate reductase activity in shoots. Similar to molybdopterin oxidoreductases at the N-terminus, and to FAD/NAD-binding cytochrome reductases at the C-terminus. Cofactors: FAD, heme iron (cytochrome B-557), and molybdenum-pterin.
AT1G77760	0	1	0	1	NS	NS	FALSE	FALSE	NIA1	Encodes the cytosolic minor isoform of nitrate reductase (NR). Involved in the first step of nitrate assimilation, it contributes about 15% of the nitrate reductase activity in shoots. Similar to molybdopterin oxidoreductases at the N-terminus, and to FAD/NAD-binding cytochrome reductases at the C-terminus. Cofactors: FAD, heme iron (cytochrome B-557), and molybdenum-pterin.
AT1G77760	0	1	0	1	NS	NS	FALSE	FALSE	NR1	Encodes the cytosolic minor isoform of nitrate reductase (NR). Involved in the first step of nitrate assimilation, it contributes about 15% of the nitrate reductase activity in shoots. Similar to molybdopterin oxidoreductases at the N-terminus, and to FAD/NAD-binding cytochrome reductases at the C-terminus. Cofactors: FAD, heme iron (cytochrome B-557), and molybdenum-pterin.
AT5G66360	0	1	0	1	NS	NS	FALSE	FALSE	DIM1B	NA
AT5G01500	0	1	0	1	NS	NS	FALSE	FALSE	TAAC	encodes an ATP/ADP carrier that is located to the thylakoid membrane involved in providing ATP during thylakoid biogenesis and turnover
AT5G17390	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT2G46570	0	1	0	1	NS	NS	FALSE	FALSE	LAC6	putative laccase,  a member of laccase family of genes (with 17 members in Arabidopsis).
AT1G27680	0	1	0	1	NS	NS	FALSE	FALSE	APL2	ADP-glucose pyrophosphorylase catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms of the large subunit (ApL1-4) have been described.Mutational analysis of APS1 suggests that APL1 and APL2 can compensate for loss of APS1 catalytic activity,suggesting both have catalytic as well as regulatory functions.
AT5G44790	0	1	0	1	NS	NS	FALSE	FALSE	AtHMP51	ATP dependent copper transporter vital for ethylene response pathway
AT5G44790	0	1	0	1	NS	NS	FALSE	FALSE	HMA7	ATP dependent copper transporter vital for ethylene response pathway
AT5G44790	0	1	0	1	NS	NS	FALSE	FALSE	RAN1	ATP dependent copper transporter vital for ethylene response pathway
AT1G73730	0	1	-5	0.29158083915308547	NS	NS	FALSE	FALSE	AtEIL3	Encodes a putative transcription factor involved in ethylene signalling.  Isolated DNA binding domain has been shown to bind DNA in vitro.
AT1G73730	0	1	-5	0.29158083915308547	NS	NS	FALSE	FALSE	ATSLIM	Encodes a putative transcription factor involved in ethylene signalling.  Isolated DNA binding domain has been shown to bind DNA in vitro.
AT1G73730	0	1	-5	0.29158083915308547	NS	NS	FALSE	FALSE	EIL3	Encodes a putative transcription factor involved in ethylene signalling.  Isolated DNA binding domain has been shown to bind DNA in vitro.
AT1G73730	0	1	-5	0.29158083915308547	NS	NS	FALSE	FALSE	SLIM1	Encodes a putative transcription factor involved in ethylene signalling.  Isolated DNA binding domain has been shown to bind DNA in vitro.
AT4G03250	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT5G05700	0	1	0	1	NS	NS	FALSE	FALSE	ATATE1	Encodes an arginyl-tRNA:protein transferase (ATE1), a component of the N-end rule pathway that targets protein degradation through the identity of the amino-terminal residue of specific protein substrates. Arabidopsis contains two ATE genes: At5g05700/ATE1, At3g11240/ATE2.  Another component of the N-end rule pathway is At5g02310/PROTEOLYSIS6 (PRT6).  PRT6 and ATE were shown to regulate seed after-ripening, seedling sugar sensitivity, seedling lipid breakdown, and abscisic acid (ABA) sensitivity of germination. Mutants of ATE1 also display delayed leaf senescence.
AT5G05700	0	1	0	1	NS	NS	FALSE	FALSE	ATE1	Encodes an arginyl-tRNA:protein transferase (ATE1), a component of the N-end rule pathway that targets protein degradation through the identity of the amino-terminal residue of specific protein substrates. Arabidopsis contains two ATE genes: At5g05700/ATE1, At3g11240/ATE2.  Another component of the N-end rule pathway is At5g02310/PROTEOLYSIS6 (PRT6).  PRT6 and ATE were shown to regulate seed after-ripening, seedling sugar sensitivity, seedling lipid breakdown, and abscisic acid (ABA) sensitivity of germination. Mutants of ATE1 also display delayed leaf senescence.
AT5G05700	0	1	0	1	NS	NS	FALSE	FALSE	DLS1	Encodes an arginyl-tRNA:protein transferase (ATE1), a component of the N-end rule pathway that targets protein degradation through the identity of the amino-terminal residue of specific protein substrates. Arabidopsis contains two ATE genes: At5g05700/ATE1, At3g11240/ATE2.  Another component of the N-end rule pathway is At5g02310/PROTEOLYSIS6 (PRT6).  PRT6 and ATE were shown to regulate seed after-ripening, seedling sugar sensitivity, seedling lipid breakdown, and abscisic acid (ABA) sensitivity of germination. Mutants of ATE1 also display delayed leaf senescence.
AT1G16030	0	1	0	1	NS	NS	FALSE	FALSE	HSP70-5	NA
AT1G16030	0	1	0	1	NS	NS	FALSE	FALSE	Hsp70b	NA
AT4G25450	0	1	0	1	NS	NS	FALSE	FALSE	ABCB28	member of NAP subfamily
AT4G25450	0	1	0	1	NS	NS	FALSE	FALSE	ATNAP8	member of NAP subfamily
AT4G25450	0	1	0	1	NS	NS	FALSE	FALSE	NAP8	member of NAP subfamily
AT3G18280	0	1	0	1	NS	NS	FALSE	FALSE	AtTED4	NA
AT3G18280	0	1	0	1	NS	NS	FALSE	FALSE	TED4	NA
AT1G74740	0	1	0	1	NS	NS	FALSE	FALSE	ATCPK30	member of Calcium Dependent Protein Kinase
AT1G74740	0	1	0	1	NS	NS	FALSE	FALSE	CDPK1A	member of Calcium Dependent Protein Kinase
AT1G74740	0	1	0	1	NS	NS	FALSE	FALSE	CPK30	member of Calcium Dependent Protein Kinase
AT5G10940	0	1	0	1	NS	NS	FALSE	FALSE	ASG2	NA
AT1G29840	0	1	0	1	NS	NS	FALSE	FALSE	NA	NA
AT2G18350	0	1	0	1	NS	NS	FALSE	FALSE	AtHB24	NA
AT2G18350	0	1	0	1	NS	NS	FALSE	FALSE	HB24	NA
AT2G18350	0	1	0	1	NS	NS	FALSE	FALSE	ZHD6	NA
AT5G63370	0	1	0	1	NS	NS	FALSE	FALSE	CDKG1	NA
AT1G75410	0	1	0	1	NS	NS	FALSE	FALSE	BLH3	BEL1-like homeodomain 3 (BLH3)
AT5G49650	0	1	0	1	NS	NS	FALSE	FALSE	XK-2	Encodes a cytosolic protein capable of phosphorylating xylulose and deoxy-xylulose. It most likely plays a role in producing precursors for isoprenoid biosynthesis.
AT5G49650	0	1	0	1	NS	NS	FALSE	FALSE	XK2	Encodes a cytosolic protein capable of phosphorylating xylulose and deoxy-xylulose. It most likely plays a role in producing precursors for isoprenoid biosynthesis.
AT2G33240	0	1	0	1	NS	NS	FALSE	FALSE	ATXID	member of Myosin-like proteins
AT2G33240	0	1	0	1	NS	NS	FALSE	FALSE	Myo11A2	member of Myosin-like proteins
AT2G33240	0	1	0	1	NS	NS	FALSE	FALSE	XID	member of Myosin-like proteins
AT3G21240	0	1	0	1	NS	NS	FALSE	FALSE	4CL2	encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, 5-OH-ferulic acid and cinnamic acid. At4CL2 was unable to use sinapic acid as substrate.
AT3G21240	0	1	0	1	NS	NS	FALSE	FALSE	AT4CL2	encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, 5-OH-ferulic acid and cinnamic acid. At4CL2 was unable to use sinapic acid as substrate.
AT3G18260	0	1	0	1	NS	NS	FALSE	FALSE	RTNLB9	NA
AT5G65460	0	1	0	1	NS	NS	FALSE	FALSE	KAC2	Kinesin that binds cyclin-dependent kinase CDKA;1 as homodimer or as heterodimer with KCA1
AT5G65460	0	1	0	1	NS	NS	FALSE	FALSE	KCA2	Kinesin that binds cyclin-dependent kinase CDKA;1 as homodimer or as heterodimer with KCA1
AT3G55170	0	1	0	1	NS	NS	FALSE	FALSE	uL29x	NA
AT3G22860	0	1	0	1	NS	NS	FALSE	FALSE	ATEIF3C-2	member of eIF3c - eukaryotic initiation factor 3c
AT3G22860	0	1	0	1	NS	NS	FALSE	FALSE	ATTIF3C2	member of eIF3c - eukaryotic initiation factor 3c
AT3G22860	0	1	0	1	NS	NS	FALSE	FALSE	EIF3C-2	member of eIF3c - eukaryotic initiation factor 3c
AT3G22860	0	1	0	1	NS	NS	FALSE	FALSE	TIF3C2	member of eIF3c - eukaryotic initiation factor 3c
