Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.1917808219178082	0.0684931506849315	0.1506849315068493	0.0821917808219178	-0.9863013698630133	0	0	0	1	UFM1_dependent
0.09375	0.15625	0.0	0.0	-0.4187499999999999	0	0	0	0	UFM1_dependent
0.01694915254237288	0.2542372881355932	0.0	0.0	0.07627118644067805	0	0	0	1	UFM1_dependent
0.10714285714285714	0.10714285714285714	0.03571428571428571	0.0	0.19821428571428568	0	0	0	0	UFM1_dependent
0.13178294573643412	0.06976744186046512	0.10077519379844961	0.007751937984496124	-0.07015503875969027	1	0	0	1	UFM1_dependent
0.07407407407407407	0.3333333333333333	0.0	0.037037037037037035	-0.7851851851851852	0	1	0	1	UFM1_dependent
0.125	0.025	0.0375	0.0	-0.03500000000000005	0	0	0	0	UFM1_dependent
0.10714285714285714	0.26785714285714285	0.08928571428571429	0.05357142857142857	-1.264285714285715	0	0	0	1	UFM1_dependent
0.1111111111111111	0.25925925925925924	0.09259259259259259	0.05555555555555555	-1.2666666666666675	0	0	0	1	UFM1_dependent
0.15384615384615385	0.15384615384615385	0.07692307692307693	0.07692307692307693	-0.730769230769231	0	0	0	1	UFM1_dependent
0.09663865546218488	0.037815126050420166	0.06302521008403361	0.004201680672268907	0.16722689075630245	0	0	0	1	UFM1_dependent
0.13333333333333333	0.03333333333333333	0.13333333333333333	0.03333333333333333	0.2633333333333333	0	0	0	0	UFM1_dependent
0.0970873786407767	0.0970873786407767	0.05825242718446602	0.0	0.023300970873786412	0	0	0	1	UFM1_dependent
0.10377358490566038	0.16037735849056603	0.05660377358490566	0.018867924528301886	-0.14433962264150946	0	0	0	1	UFM1_dependent
0.15217391304347827	0.13043478260869565	0.10869565217391304	0.08695652173913043	-0.7478260869565215	0	0	0	1	UFM1_dependent
0.11797752808988764	0.1797752808988764	0.06179775280898876	0.056179775280898875	-0.48876404494382053	0	1	0	1	UFM1_dependent
0.08108108108108109	0.13513513513513514	0.05405405405405406	0.02702702702702703	-0.2648648648648648	0	0	0	1	UFM1_dependent
0.140625	0.09375	0.0625	0.015625	-0.7015625	0	0	1	1	UFM1_dependent
0.09375	0.09375	0.0625	0.0078125	-0.15937500000000004	1	0	0	1	UFM1_dependent
0.11538461538461539	0.038461538461538464	0.07692307692307693	0.0	0.11538461538461535	0	0	0	0	UFM1_dependent
0.12121212121212122	0.16666666666666666	0.10606060606060606	0.06060606060606061	0.28333333333333344	0	1	0	1	UFM1_dependent
0.10784313725490197	0.0784313725490196	0.029411764705882353	0.00980392156862745	-0.1911764705882352	0	0	0	1	UFM1_dependent
0.10181818181818182	0.05454545454545454	0.03636363636363636	0.01090909090909091	-0.06909090909090901	0	0	0	1	UFM1_dependent
0.1111111111111111	0.25925925925925924	0.1111111111111111	0.037037037037037035	-0.32592592592592573	0	1	0	1	UFM1_dependent
0.07216494845360824	0.1134020618556701	0.030927835051546393	0.041237113402061855	0.3587628865979383	0	0	0	1	UFM1_dependent
0.15053763440860216	0.0967741935483871	0.07526881720430108	0.010752688172043012	-0.6440860215053764	0	0	0	0	UFM1_dependent
0.11627906976744186	0.1511627906976744	0.09302325581395349	0.023255813953488372	-0.38139534883720927	0	0	0	1	UFM1_dependent
0.07926829268292683	0.0975609756097561	0.04878048780487805	0.0	0.3664634146341462	0	0	0	1	UFM1_dependent
0.07518796992481203	0.18421052631578946	0.03007518796992481	0.015037593984962405	-0.28045112781954895	0	0	0	1	UFM1_dependent
0.07462686567164178	0.07462686567164178	0.007462686567164179	0.007462686567164179	-0.09253731343283571	0	0	1	1	UFM1_dependent
0.09259259259259259	0.05555555555555555	0.037037037037037035	0.018518518518518517	-0.2555555555555554	0	0	0	0	UFM1_dependent
0.13725490196078433	0.00980392156862745	0.06862745098039216	0.00980392156862745	-0.014705882352941159	0	0	0	0	UFM1_dependent
0.13592233009708737	0.009708737864077669	0.06796116504854369	0.009708737864077669	-0.048543689320388335	0	0	0	0	UFM1_dependent
0.12264150943396226	0.1792452830188679	0.07547169811320754	0.009433962264150943	-0.7254716981132073	0	1	0	1	UFM1_dependent
0.13043478260869565	0.11413043478260869	0.07065217391304347	0.03260869565217391	-0.3353260869565218	0	0	0	1	UFM1_dependent
0.1891891891891892	0.02702702702702703	0.13513513513513514	0.02702702702702703	-0.48378378378378367	0	0	0	0	UFM1_dependent
0.2	0.04	0.08	0.04	-0.976	0	0	0	0	UFM1_dependent
0.10526315789473684	0.05263157894736842	0.02631578947368421	0.0	-0.47631578947368436	0	0	0	0	UFM1_dependent
0.10623556581986143	0.12702078521939955	0.06466512702078522	0.025404157043879907	-0.15450346420323352	0	0	0	1	UFM1_dependent
0.06532663316582915	0.10552763819095477	0.03015075376884422	0.01507537688442211	0.34321608040200974	0	1	0	1	UFM1_dependent
0.1375770020533881	0.03696098562628337	0.08213552361396304	0.004106776180698152	-0.20862422997946622	0	0	0	1	UFM1_dependent
0.03571428571428571	0.03571428571428571	-0.07142857142857142	0.0	0.28928571428571426	0	0	0	0	UFM1_dependent
0.10714285714285714	0.03571428571428571	0.0	0.0	0.3071428571428573	0	0	0	0	UFM1_dependent
0.09516380655226209	0.0358814352574103	0.0514820592823713	0.0046801872074883	0.42480499219968887	0	0	0	1	UFM1_dependent
0.07317073170731707	0.12195121951219512	0.07317073170731707	0.024390243902439025	-0.2951219512195123	0	0	0	0	UFM1_dependent
0.12	0.1	0.08	0.02	0.22	0	0	0	0	UFM1_dependent
0.1485148514851485	0.0594059405940594	0.06930693069306931	0.0	-0.24851485148514876	0	0	0	0	UFM1_dependent
0.1	0.027777777777777776	0.058333333333333334	0.008333333333333333	0.38833333333333303	0	0	0	1	UFM1_dependent
0.08823529411764706	0.029411764705882353	0.058823529411764705	0.0	0.9088235294117648	0	0	0	0	UFM1_dependent
0.09016393442622951	0.09016393442622951	0.02459016393442623	0.00819672131147541	-0.5377049180327874	0	0	0	1	UFM1_dependent
0.10204081632653061	0.14285714285714285	0.047619047619047616	0.006802721088435374	-0.3421768707482995	1	0	0	1	UFM1_dependent
0.10810810810810811	0.0	0.09009009009009009	0.0	0.6918918918918917	0	0	0	0	UFM1_dependent
0.15384615384615385	0.0	0.11538461538461539	0.0	0.2538461538461537	1	0	0	0	UFM1_dependent
0.0603448275862069	0.1810344827586207	0.0	0.017241379310344827	-0.04568965517241384	0	0	0	1	UFM1_dependent
0.08	0.18666666666666668	0.05333333333333334	0.013333333333333334	-0.16266666666666688	0	0	0	1	UFM1_dependent
0.08333333333333333	0.10416666666666667	0.041666666666666664	0.0	0.6479166666666667	0	0	0	1	UFM1_dependent
0.0625	0.15625	0.03125	0.0	0.7218749999999999	0	0	0	1	UFM1_dependent
0.07865168539325842	0.056179775280898875	0.028089887640449437	0.0	0.4696629213483144	0	0	0	0	UFM1_dependent
0.08791208791208792	0.08791208791208792	0.03296703296703297	0.0	-0.1868131868131869	0	0	0	1	UFM1_dependent
0.09523809523809523	0.09523809523809523	0.05555555555555555	0.0	0.2428571428571428	0	0	0	0	UFM1_dependent
0.1724137931034483	0.13793103448275862	0.13793103448275862	0.034482758620689655	-0.2655172413793104	0	0	0	1	UFM1_dependent
0.12	0.0	0.08	0.0	1.5919999999999999	0	0	0	0	UFM1_dependent
0.07142857142857142	0.023809523809523808	0.047619047619047616	0.0	0.7059523809523809	0	0	0	0	UFM1_dependent
