cluster	type	pvalue	present_median	present_average	present_consistency	absent_median	absent_average	absent_consistency	pbc
I14_OG000844	not significant	0.94146	1.0	0.9090909090909091	0.9090909090909091	1.0	0.9375	0.9375	-0.0533
I14_OG000845	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000846	not significant	0.76723	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG000848	not significant	0.95658	0	0.09090909090909091	0.09090909090909094	0.0	0.09375	0.125	-0.0051
I14_OG000849	not significant	0.845	1	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I14_OG000851	not significant	0.87468	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG000853	not significant	0.98073	1	0.6363636363636364	0.6363636363636364	1.0	0.625	0.625	0.0116
I14_OG000855	not significant	0.13923	1	0.8636363636363636	0.9090909090909091	0.5	0.5	0.5	0.382
I14_OG000856	not significant	0.02802	0.0	0.45454545454545453	0.4545454545454546	0.0	0.15625	0.1875	0.3351
I14_OG000859	not significant	0.05989	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG000860	not significant	0.69707	1.0	0.9545454545454546	1.0	1.0	0.84375	0.875	0.1922
I14_OG000862	not significant	0.87627	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG000864	not significant	0.45697	1	0.7727272727272727	0.8181818181818181	0.5	0.5	0.5	0.2804
I14_OG000865	not significant	0.84074	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG000866	not significant	0.902	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG000869	not significant	0.45724	1	0.7727272727272727	0.8181818181818181	0.5	0.5	0.5	0.2804
I14_OG000870	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000872	not significant	0.76193	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG000874	not significant	0.4234	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000876	not significant	0.81278	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000877	not significant	0.78903	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I14_OG000878	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000879	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000881	not significant	0.73088	0.5	0.5454545454545454	0.6363636363636364	0.0	0.375	0.375	0.1752
I14_OG000887	not significant	0.96476	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG000891	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000893	not significant	0.98092	0.5	0.5454545454545454	0.6363636363636364	0.75	0.53125	0.5625	0.0149
I14_OG000895	not significant	0.89973	1.0	0.7272727272727273	0.7272727272727273	1.0	0.65625	0.6875	0.0768
I14_OG000897	not significant	0.88798	1	0.5909090909090909	0.6363636363636364	0.5	0.5	0.5	0.0913
I14_OG000898	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000899	not significant	0.18825	1	0.7272727272727273	0.7272727272727273	0.0	0.375	0.375	0.3464
I14_OG000900	not significant	0.80501	0	0.3181818181818182	0.36363636363636365	0.25	0.46875	0.5	-0.1567
I14_OG000901	not significant	0.75971	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000903	not significant	0.7686	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000904	not significant	0.76295	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000906	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000907	not significant	0.82379	1	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG000908	not significant	0.43241	0.0	0.45454545454545453	0.4545454545454546	0.0	0.1875	0.1875	0.2874
I14_OG000909	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000911	not significant	0.91324	1.0	0.6363636363636364	0.6363636363636364	1.0	0.5625	0.5625	0.0739
I14_OG000914	not significant	0.77329	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000916	not significant	0.77582	1	0.6818181818181818	0.7272727272727273	1.0	0.8125	0.8125	-0.1541
I14_OG000921	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000922	not significant	0.71128	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1869
I14_OG000923	not significant	0.95269	1.0	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG000924	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000925	not significant	0.80293	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000928	not significant	0.2198	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG000931	not significant	0.50523	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG000932	not significant	0.60797	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000933	not significant	0.59726	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000935	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000936	not significant	0.75904	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000937	not significant	0.43502	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000940	not significant	0.76152	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG000942	not significant	0.82211	0	0.13636363636363635	0.18181818181818177	0.0	0.0625	0.0625	0.1327
I14_OG000943	not significant	0.6059	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000944	not significant	0.98551	0	0.2727272727272727	0.2727272727272727	0.0	0.28125	0.3125	-0.0096
I14_OG000946	not significant	0.74815	1	0.7272727272727273	0.7272727272727273	1.0	0.5625	0.5625	0.1677
I14_OG000947	not significant	0.67109	1	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG000948	not significant	0.5486	1	0.6818181818181818	0.7272727272727273	0.0	0.4375	0.4375	0.2454
I14_OG000950	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000951	not significant	0.14979	1	0.9545454545454546	1.0	1.0	0.6875	0.6875	0.3355
I14_OG000954	not significant	0.91779	1.0	0.8636363636363636	0.9090909090909091	1.0	0.8125	0.8125	0.0698
I14_OG000957	not significant	0.59648	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000958	not significant	0.67274	1.0	0.8181818181818182	0.8181818181818181	1.0	0.625	0.625	0.2079
I14_OG000960	not significant	0.93721	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG000962	not significant	0.92516	1	0.6818181818181818	0.7272727272727273	1.0	0.625	0.625	0.0597
I14_OG000967	not significant	0.06405	1	1.0	1.0	1.0	0.625	0.625	0.4432
I14_OG000968	not significant	0.54771	1	0.5909090909090909	0.6363636363636364	1.0	0.8125	0.8125	-0.2489
I14_OG000970	not significant	0.43371	1.0	0.7272727272727273	0.7272727272727273	0.0	0.4375	0.4375	0.2865
I14_OG000971	not significant	0.66455	1	0.8181818181818182	0.8181818181818181	1.0	0.625	0.625	0.2079
I14_OG000974	not significant	0.81667	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG000975	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000977	not significant	0.86172	1	0.5454545454545454	0.5454545454545454	0.0	0.4375	0.4375	0.1062
I14_OG000978	present_enriched	0.00174	1.0	0.8636363636363636	0.9090909090909091	0.75	0.53125	0.5625	0.3619
I14_OG000980	not significant	0.94608	1	0.8181818181818182	0.9090909090909091	1.0	0.78125	0.8125	0.0495
I14_OG000982	not significant	0.502	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG000983	not significant	0.36931	1.0	0.9545454545454546	1.0	1.0	0.71875	0.75	0.3184
I14_OG000984	not significant	0.89932	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I14_OG000985	not significant	0.43543	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000986	not significant	0.42226	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000987	not significant	0.93509	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG000994	not significant	0.59294	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000995	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000997	not significant	0.80943	1	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG000998	not significant	0.15205	1	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG000999	not significant	0.15364	1.0	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG001000	not significant	0.71276	1.0	0.5909090909090909	0.6363636363636364	0.0	0.40625	0.4375	0.1887
I14_OG001001	not significant	0.44284	1	0.9545454545454546	1.0	1.0	0.75	0.75	0.2791
I14_OG001004	not significant	0.59343	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001005	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001006	not significant	0.49372	1.0	0.8636363636363636	0.9090909090909091	1.0	0.625	0.625	0.268
I14_OG001007	not significant	0.66779	0	0.09090909090909091	0.09090909090909094	0.0	0.25	0.25	-0.2012
I14_OG001008	not significant	0.34164	1	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001009	not significant	0.75277	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001010	not significant	0.58973	1.0	0.9090909090909091	0.9090909090909091	1.0	1.0	1.0	-0.2365
I14_OG001011	not significant	0.86082	1.0	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG001016	not significant	0.75783	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG001017	not significant	0.82778	1	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I14_OG001018	not significant	0.77295	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001019	not significant	0.63544	1	0.6818181818181818	0.7272727272727273	0.25	0.46875	0.5	0.2191
I14_OG001020	not significant	0.6267	1	0.7727272727272727	0.8181818181818181	1.0	0.5625	0.5625	0.2208
I14_OG001023	not significant	0.68177	0.5	0.5	0.5454545454545454	0.0	0.3125	0.3125	0.1928
I14_OG001027	not significant	0.91765	1	0.6818181818181818	0.7272727272727273	1.0	0.625	0.625	0.0597
I14_OG001028	not significant	0.93959	1	0.6363636363636364	0.6363636363636364	1.0	0.6875	0.6875	-0.0533
I14_OG001030	not significant	0.78101	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001031	not significant	0.43693	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG001032	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001034	not significant	0.75303	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001035	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001036	not significant	0.58814	1	0.9545454545454546	1.0	1.0	1.0	1.0	-0.2365
I14_OG001037	not significant	0.89649	1	0.5454545454545454	0.5454545454545454	1.0	0.625	0.625	-0.0795
I14_OG001038	not significant	0.93741	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG001039	not significant	0.23384	1	0.8636363636363636	0.9090909090909091	0.75	0.53125	0.5625	0.3619
I14_OG001042	not significant	0.7552	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001044	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001049	not significant	0.27151	0.0	0.4090909090909091	0.4545454545454546	0.0	0.15625	0.1875	0.2982
I14_OG001050	not significant	0.33608	1	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001051	not significant	0.93503	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG001052	present_enriched	0.00025	1	0.7727272727272727	0.8181818181818181	0.0	0.1875	0.1875	0.5929
I14_OG001054	not significant	0.89958	1	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I14_OG001057	not significant	0.82577	0	0.3181818181818182	0.36363636363636365	0.0	0.4375	0.4375	-0.1227
I14_OG001059	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001060	not significant	0.33411	1	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG001061	not significant	0.49131	1.0	0.8636363636363636	0.9090909090909091	1.0	0.625	0.625	0.268
I14_OG001068	not significant	0.10776	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG001069	not significant	0.70401	1	0.7272727272727273	0.7272727272727273	1.0	0.5625	0.5625	0.1677
I14_OG001070	not significant	0.55035	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG001072	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001074	not significant	0.76368	1	0.8181818181818182	0.9090909090909091	1.0	0.6875	0.6875	0.1541
I14_OG001075	not significant	0.49345	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG001076	not significant	0.4066	1	0.5454545454545454	0.5454545454545454	0.0	0.25	0.25	0.3006
I14_OG001080	not significant	0.33888	1	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001081	not significant	0.81849	0	0.22727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1396
I14_OG001082	not significant	0.34148	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001083	not significant	0.94815	1	0.7272727272727273	0.7272727272727273	1.0	0.6875	0.6875	0.0428
I14_OG001084	not significant	0.75467	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG001085	present_enriched	0.00675	1.0	0.8181818181818182	0.8181818181818181	0.0	0.3125	0.3125	0.4973
I14_OG001087	not significant	0.54839	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG001089	not significant	0.17356	1	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG001090	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001091	not significant	0.81841	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG001092	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001093	not significant	0.94593	0.5	0.45454545454545453	0.5454545454545454	0.5	0.5	0.5	-0.0465
I14_OG001099	not significant	0.17254	1.0	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG001100	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001106	not significant	0.86039	1.0	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG001107	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001108	not significant	0.76211	1	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I14_OG001109	present_enriched	0.0005	1.0	0.8636363636363636	0.9090909090909091	0.0	0.25	0.25	0.6145
I14_OG001112	not significant	0.80965	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG001113	not significant	0.41262	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG001114	not significant	0.93548	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG001116	not significant	0.74868	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001117	not significant	0.75059	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001118	not significant	0.50047	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG001119	not significant	0.94929	0	0.18181818181818182	0.18181818181818177	0.0	0.21875	0.25	-0.0464
I14_OG001120	not significant	0.80626	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG001121	not significant	0.89436	1.0	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I14_OG001122	not significant	0.91548	0	0.13636363636363635	0.18181818181818177	0.0	0.1875	0.1875	-0.0698
I14_OG001126	not significant	0.74946	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001127	not significant	0.69667	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG001129	not significant	0.90076	1	0.5454545454545454	0.5454545454545454	1.0	0.625	0.625	-0.0795
I14_OG001131	not significant	0.97397	1.0	0.7272727272727273	0.7272727272727273	1.0	0.75	0.75	-0.0255
I14_OG001132	not significant	0.12497	0	0.18181818181818182	0.2727272727272727	0.0	0.0	0.0	0.3993
I14_OG001133	not significant	0.45151	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG001134	not significant	0.42885	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG001135	not significant	0.13926	1.0	0.8181818181818182	0.8181818181818181	1.0	0.5625	0.5625	0.2665
I14_OG001140	not significant	0.5842	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001143	not significant	0.99841	1	0.6818181818181818	0.7272727272727273	1.0	0.6875	0.6875	-0.0061
I14_OG001145	not significant	0.43405	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG001147	not significant	0.60831	1	0.7727272727272727	0.8181818181818181	1.0	0.5625	0.5625	0.2208
I14_OG001148	not significant	0.33263	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001149	not significant	0.49771	1	0.8636363636363636	0.9090909090909091	1.0	0.625	0.625	0.268
I14_OG001151	not significant	0.92137	0.5	0.5	0.6363636363636364	1.0	0.5625	0.5625	-0.0653
I14_OG001153	not significant	0.74693	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG001155	not significant	0.86059	1.0	0.5454545454545454	0.5454545454545454	0.0	0.4375	0.4375	0.1062
I14_OG001156	not significant	0.82359	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I14_OG001163	not significant	0.27784	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG001164	not significant	0.40299	1	0.8181818181818182	0.8181818181818181	0.75	0.53125	0.5625	0.3014
I14_OG001165	not significant	0.74635	1	0.7272727272727273	0.7272727272727273	1.0	0.5625	0.5625	0.1677
I14_OG001166	not significant	0.57777	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001167	not significant	0.284	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG001170	not significant	0.28171	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG001171	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001174	not significant	0.769	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001177	not significant	0.98008	1	0.6363636363636364	0.6363636363636364	1.0	0.625	0.625	0.0116
I14_OG001179	not significant	0.78846	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I14_OG001180	not significant	0.19031	1	0.8636363636363636	0.9090909090909091	0.5	0.5	0.5	0.382
I14_OG001184	not significant	0.34062	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001188	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001189	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001191	not significant	0.97967	1.0	0.5454545454545454	0.5454545454545454	0.75	0.53125	0.5625	0.0143
I14_OG001192	not significant	0.81833	1.0	0.6363636363636364	0.6363636363636364	0.5	0.5	0.5	0.1348
I14_OG001196	not significant	0.41607	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG001197	not significant	0.8558	0	0.2727272727272727	0.2727272727272727	0.0	0.375	0.375	-0.1066
I14_OG001203	not significant	0.50096	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG001205	not significant	0.74601	0	0.045454545454545456	0.09090909090909094	0.0	0.125	0.1875	-0.1648
I14_OG001206	not significant	0.27102	1.0	0.5909090909090909	0.6363636363636364	0.0	0.25	0.25	0.3505
I14_OG001207	not significant	0.78022	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I14_OG001209	not significant	0.7739	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001210	not significant	0.7423	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001211	not significant	0.79999	1	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG001212	not significant	0.94635	0	0.2727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0428
I14_OG001213	not significant	0.09179	1	0.7727272727272727	0.8181818181818181	0.0	0.34375	0.375	0.4384
I14_OG001217	not significant	0.80498	1	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG001220	not significant	0.2786	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG001224	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001226	not significant	0.88068	1.0	0.7272727272727273	0.7272727272727273	1.0	0.8125	0.8125	-0.1007
I14_OG001229	not significant	0.85138	1.0	0.6363636363636364	0.6363636363636364	0.75	0.53125	0.5625	0.1065
I14_OG001230	not significant	0.75479	1	0.7272727272727273	0.7272727272727273	1.0	0.5625	0.5625	0.1677
I14_OG001231	not significant	0.95163	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG001233	not significant	0.32561	1	1.0	1.0	1.0	0.78125	0.8125	0.334
I14_OG001234	not significant	0.49063	1.0	0.8181818181818182	0.8181818181818181	1.0	0.5625	0.5625	0.2665
I14_OG001236	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001237	not significant	0.76627	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001241	not significant	0.24818	1	0.9090909090909091	0.9090909090909091	1.0	0.65625	0.6875	0.2982
I14_OG001243	not significant	0.58023	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001244	not significant	0.26037	1.0	0.7272727272727273	0.7272727272727273	0.0	0.375	0.375	0.3464
I14_OG001245	not significant	0.22498	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG001246	not significant	0.95174	1	0.7727272727272727	0.8181818181818181	1.0	0.8125	0.8125	-0.05
I14_OG001247	not significant	0.89598	0	0.22727272727272727	0.2727272727272727	0.0	0.15625	0.1875	0.0959
I14_OG001249	not significant	0.47086	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001251	not significant	0.92404	1	0.6818181818181818	0.7272727272727273	1.0	0.625	0.625	0.0597
I14_OG001252	not significant	0.97438	1.0	0.7727272727272727	0.8181818181818181	1.0	0.75	0.75	0.0268
I14_OG001253	not significant	0.49166	1.0	0.8181818181818182	0.8181818181818181	1.0	0.5625	0.5625	0.2665
I14_OG001255	not significant	0.59108	1	1.0	1.0	1.0	0.90625	0.9375	0.2216
I14_OG001256	not significant	0.97272	1.0	0.7727272727272727	0.8181818181818181	1.0	0.75	0.75	0.0268
I14_OG001257	not significant	0.74499	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001258	not significant	0.65514	1.0	0.7272727272727273	0.7272727272727273	0.75	0.53125	0.5625	0.2015
I14_OG001259	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001260	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001261	not significant	0.57257	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001262	not significant	0.33451	1.0	0.7272727272727273	0.7272727272727273	0.0	0.40625	0.4375	0.3224
I14_OG001263	not significant	0.29287	0.5	0.5	0.5454545454545454	0.0	0.1875	0.1875	0.3379
I14_OG001264	not significant	0.94801	1	0.7272727272727273	0.7272727272727273	1.0	0.6875	0.6875	0.0428
I14_OG001269	not significant	0.74459	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001270	not significant	0.74148	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001272	not significant	0.75166	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001273	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001274	not significant	0.86406	1.0	0.5909090909090909	0.6363636363636364	1.0	0.6875	0.6875	-0.1015
